gen 0	best -51.7784	worst -987.172
gen 170	best -101.827	worst -661.043
gen 171	best -237.861	worst -805.338
gen 172	best -207.117	worst -893.109
gen 173	best -174.039	worst -648.812
gen 174	best -325.89	worst -1100.73
gen 175	best -78.493	worst -835.439
gen 176	best -130.879	worst -840.953
gen 177	best -163.831	worst -737.071
gen 178	best -137.529	worst -916.481
gen 179	best -182.627	worst -1070.23
gen 180	best -522.351	worst -941.039
gen 181	best -133.773	worst -612.062
gen 182	best -181.451	worst -883.012
gen 183	best -197.931	worst -912.396
gen 184	best -100.045	worst -777.399
gen 185	best -66.6506	worst -831.306
gen 186	best -368.772	worst -1261.97
gen 187	best -102.269	worst -821.82
gen 188	best -163.838	worst -609.682
gen 189	best -86.9395	worst -527.769
gen 190	best -237.437	worst -1014.19
gen 191	best -101.935	worst -805.336
gen 192	best -251.024	worst -888.247
gen 193	best -191.658	worst -946.58
gen 194	best -144.57	worst -698.454
gen 195	best -196.162	worst -997.694
gen 196	best -100.918	worst -654.888
gen 197	best -234.039	worst -685.214
gen 198	best -81.425	worst -859.677
gen 199	best -149.196	worst -913.892
gen 200	best -260.856	worst -927.529
gen 201	best -161.166	worst -781.986
gen 202	best -257.613	worst -922.013
gen 203	best -79.055	worst -633.231
gen 204	best -242.408	worst -903.949
gen 205	best -139.528	worst -854.059
gen 206	best -101.378	worst -752.348
gen 207	best -110.708	worst -528.498
gen 208	best -110.186	worst -556.6
gen 209	best -344.882	worst -1015.18
gen 210	best -487.853	worst -1125.4
gen 211	best -346.247	worst -1031.78
gen 212	best -124.05	worst -552.605
gen 213	best -212.359	worst -603.726
gen 214	best -154.475	worst -658.878
gen 215	best -144.657	worst -867.094
gen 216	best -181.716	worst -907.84
gen 217	best -268.674	worst -915.439
gen 218	best -342.749	worst -1076.38
gen 219	best -132.055	worst -639.513
gen 220	best -151.385	worst -689.644
gen 221	best -132.33	worst -882.815
gen 222	best -200.228	worst -864.888
gen 223	best -219.56	worst -835.981
gen 224	best -175.88	worst -765.447
gen 225	best -131.116	worst -715.715
gen 226	best -228.611	worst -941.152
gen 227	best -275.769	worst -819.707
gen 228	best -284.889	worst -991.819
gen 229	best -83.9557	worst -805.222
gen 230	best -141.306	worst -761.696
gen 231	best -177.941	worst -783.056
gen 232	best -435.672	worst -1155.95
gen 233	best -112.896	worst -718.153
gen 234	best -190.758	worst -751.886
gen 235	best -124.204	worst -539.096
gen 236	best -183.504	worst -911.483
gen 237	best -257.08	worst -929.324
gen 238	best -434.24	worst -936.578
gen 239	best -183.258	worst -749.219
gen 240	best -261.115	worst -871.083
gen 241	best -149.245	worst -680.074
gen 242	best -221.426	worst -678.078
gen 243	best -131.026	worst -868.093
gen 244	best -157.545	worst -889.86
gen 245	best -474.895	worst -1112.52
gen 246	best -190.142	worst -969.32
gen 247	best -127.471	worst -625.486
gen 248	best -156.398	worst -757.748
gen 249	best -199.029	worst -1038.49
gen 250	best -70.0589	worst -764.098
gen 251	best -204.124	worst -842.714
gen 252	best -687.016	worst -1207.09
gen 253	best -125.368	worst -774.171
gen 254	best -95.6666	worst -740.431
gen 255	best -306.656	worst -960.101
gen 256	best -151.477	worst -909.081
gen 257	best -70.639	worst -637.891
gen 258	best -263.506	worst -919.364
gen 259	best -116.245	worst -691.364
gen 260	best -171.061	worst -824.524
gen 261	best -90.8268	worst -716.45
gen 262	best -73.6641	worst -883.832
gen 263	best -93.0635	worst -715.473
gen 264	best -307.849	worst -835.369
gen 265	best -181.674	worst -430.674
gen 266	best -113.936	worst -568.567
gen 267	best -140.402	worst -832.604
gen 268	best -122.335	worst -1068.7
gen 269	best -92.8186	worst -774.206
gen 270	best -76.8845	worst -764.498
gen 271	best -302.164	worst -885.349
gen 272	best -47.8766	worst -747.785
gen 273	best -137.626	worst -675.333
gen 274	best -270.49	worst -957.305
gen 275	best -119.463	worst -753.995
gen 276	best -290.335	worst -1627.5
gen 277	best -101.706	worst -1129.05
gen 278	best -361.387	worst -854.483
gen 279	best -169.759	worst -743.837
gen 280	best -135.313	worst -708.257
gen 281	best -85.0696	worst -559.143
gen 282	best -319.769	worst -874.764
gen 283	best -104.735	worst -532.059
gen 284	best -213.585	worst -1477.08
gen 285	best -216.822	worst -914.083
gen 286	best -135.084	worst -685.142
gen 287	best -141.051	worst -1094.21
gen 288	best -130.693	worst -675.75
gen 289	best -75.0113	worst -885.953
gen 290	best -244.341	worst -657.461
gen 291	best -279.233	worst -788.393
gen 292	best -302.799	worst -1062.46
gen 293	best -135.366	worst -1027.73
gen 294	best -432.432	worst -814.052
gen 295	best -313.228	worst -2250.95
gen 296	best -284.108	worst -899.68
gen 297	best -131.573	worst -666.578
gen 298	best -215.928	worst -1039.55
gen 299	best -90.8516	worst -856.695
gen 300	best -96.1542	worst -770.345
gen 301	best -196.319	worst -767.394
gen 302	best -86.9073	worst -687.834
gen 303	best -139.416	worst -925.938
gen 304	best -213.163	worst -947.387
gen 305	best -365.469	worst -1026.4
gen 306	best -230.7	worst -979.513
gen 307	best -249.211	worst -1004.48
gen 308	best -251.015	worst -923.225
gen 309	best -168.612	worst -651.449
gen 310	best -99.9946	worst -764.91
gen 311	best -591.734	worst -1049.54
gen 312	best -198.193	worst -755.171
gen 313	best -153.979	worst -900.338
gen 314	best -162.467	worst -891.103
gen 315	best -120.73	worst -724.239
gen 316	best -391.795	worst -931.941
gen 317	best -88.1736	worst -791.488
gen 318	best -222.351	worst -781.621
gen 319	best -288.413	worst -913.364
gen 320	best -302.358	worst -743.745
gen 321	best -111.623	worst -763.078
gen 322	best -134.549	worst -881.207
gen 323	best -221.294	worst -894.308
gen 324	best -261.653	worst -891.125
gen 325	best -122.052	worst -655.787
gen 326	best -263.308	worst -718.331
gen 327	best -153.233	worst -891.144
gen 328	best -374.713	worst -895.872
gen 329	best -103.217	worst -701.569
gen 330	best -179.633	worst -735.954
gen 331	best -130.762	worst -811.703
gen 332	best -209.638	worst -891.463
gen 333	best -241.288	worst -979.833
gen 334	best -208.624	worst -664.389
gen 335	best -542.012	worst -1019.69
gen 336	best -189.279	worst -696.686
gen 337	best -142.218	worst -936.556
gen 338	best -188.324	worst -1360.22
gen 339	best -410.632	worst -1048.61
gen 340	best -103.043	worst -718.21
gen 341	best -205.627	worst -793.341
gen 342	best -174.602	worst -1075.51
gen 343	best -287.262	worst -924.699
gen 344	best -146.137	worst -859.023
gen 345	best -178.544	worst -927.982
gen 346	best -97.9291	worst -758.407
gen 347	best -316.036	worst -1044.16
gen 348	best -284.442	worst -791.426
gen 349	best -53.4047	worst -716.423
gen 350	best -233.33	worst -2021.32
gen 351	best -123.57	worst -844.615
gen 352	best -155.401	worst -719.119
gen 353	best -139.492	worst -1016.11
gen 354	best -233.956	worst -892.077
gen 355	best -102.381	worst -815.098
gen 356	best -153.108	worst -579.34
gen 357	best -516.945	worst -1175.1
gen 358	best -265.094	worst -869.406
gen 359	best -116.866	worst -621.73
gen 360	best -181.48	worst -884.102
gen 361	best -131.06	worst -891.349
gen 362	best -238.313	worst -842.692
gen 363	best -127.657	worst -490.001
gen 364	best -165.574	worst -710.017
gen 365	best -150.682	worst -844.971
gen 366	best -241.598	worst -919.402
gen 367	best -258.4	worst -1055.26
gen 368	best -151.866	worst -877.464
gen 369	best -433.342	worst -1109.53
gen 370	best -351.695	worst -1041.14
gen 371	best -150.784	worst -619.812
gen 372	best -341.45	worst -952.395
gen 373	best -96.1224	worst -763.225
gen 374	best -198.367	worst -861.983
gen 375	best -117.102	worst -840.714
gen 376	best -152.833	worst -1104.78
gen 377	best -104.144	worst -639.428
gen 378	best -410.762	worst -1135.13
gen 379	best -92.1904	worst -798.443
gen 380	best -119.935	worst -741.617
gen 381	best -256.545	worst -983.333
gen 382	best -367.303	worst -1039.13
gen 383	best -119.852	worst -658.484
gen 384	best -446.78	worst -1149.78
gen 385	best -85.645	worst -739.227
gen 386	best -140.007	worst -529.119
gen 387	best -169.474	worst -674.034
gen 388	best -120.725	worst -805.48
gen 389	best -235.586	worst -928.261
gen 390	best -189.521	worst -784.334
gen 391	best -163.15	worst -972.857
gen 392	best -207.479	worst -797.851
gen 393	best -132.154	worst -664.713
gen 394	best -365.069	worst -1005.73
gen 395	best -445.932	worst -1158.57
gen 396	best -130.294	worst -662.087
gen 397	best -211.443	worst -887.391
gen 398	best -173.501	worst -751.573
gen 399	best -348.354	worst -882.782
gen 400	best -266.466	worst -801.672
gen 401	best -100.806	worst -831.821
gen 402	best -127.532	worst -658.567
gen 403	best -239.821	worst -860.908
gen 404	best -241.505	worst -1040.14
gen 405	best -227.304	worst -828.444
gen 406	best -126.473	worst -861.082
gen 407	best -204.241	worst -686.934
gen 408	best -169.66	worst -707.439
gen 409	best -120.336	worst -763.143
gen 410	best -174.115	worst -731.527
gen 411	best -120.877	worst -575.854
gen 412	best -137.232	worst -657.046
gen 413	best -130.144	worst -603.04
gen 414	best -221.578	worst -853.399
gen 415	best -353.739	worst -836.321
gen 416	best -169.918	worst -663.922
gen 417	best -488.242	worst -923.803
gen 418	best -146.276	worst -759.168
gen 419	best -351.177	worst -866.821
gen 420	best -176.841	worst -795.538
gen 421	best -134.9	worst -740.524
gen 422	best -200.358	worst -771.156
gen 423	best -95.8332	worst -837.145
gen 424	best -167.343	worst -634.361
gen 425	best -99.8507	worst -550.056
gen 426	best -280.867	worst -881.719
gen 427	best -468.727	worst -939.561
gen 428	best -163.665	worst -832.246
gen 429	best -346.432	worst -884.969
gen 430	best -502.455	worst -1145.37
gen 431	best -69.14	worst -644.28
gen 432	best -353.335	worst -973.133
gen 433	best -483.028	worst -1117.97
gen 434	best -132.354	worst -702.077
gen 435	best -217.435	worst -712.044
gen 436	best -353.641	worst -1000.46
gen 437	best -211.487	worst -729.49
gen 438	best -597.569	worst -1158.96
gen 439	best -262.031	worst -802.687
gen 440	best -122.065	worst -596.071
gen 441	best -172.259	worst -566.305
gen 442	best -239.256	worst -780.531
gen 443	best -131.648	worst -902.425
gen 444	best -197.758	worst -873.67
gen 445	best -111.245	worst -782.825
gen 446	best -173.12	worst -884.52
gen 447	best -232.22	worst -648.135
gen 448	best -136.771	worst -778.935
gen 449	best -142.375	worst -710.387
gen 450	best -197.57	worst -644.307
gen 451	best -275.93	worst -734.54
gen 452	best -144.294	worst -679.566
gen 453	best -230.274	worst -1124.08
gen 454	best -89.1427	worst -767.657
gen 455	best -372.282	worst -852.688
gen 456	best -617.421	worst -1219.42
gen 457	best -193.835	worst -669.202
gen 458	best -170.483	worst -796.258
gen 459	best -103.475	worst -578.454
gen 460	best -302.516	worst -962.023
gen 461	best -195.315	worst -630.382
gen 462	best -84.0731	worst -707.411
gen 463	best -69.3375	worst -821.11
gen 464	best -77.868	worst -810.527
gen 465	best -163.766	worst -766.405
gen 466	best -129.135	worst -756.098
gen 467	best -135.135	worst -736.292
gen 468	best -222.301	worst -895.957
gen 469	best -182.816	worst -796.499
gen 470	best -218.716	worst -793.55
gen 471	best -136.021	worst -694.235
gen 472	best -307.288	worst -839.276
gen 473	best -131.313	worst -723.993
gen 474	best -187.408	worst -697.757
gen 475	best -127.144	worst -664.785
gen 476	best -187.647	worst -658.62
gen 477	best -523.513	worst -1046.31
gen 478	best -169.839	worst -815.645
gen 479	best -113.537	worst -840.575
gen 480	best -113.935	worst -689.444
gen 481	best -124.743	worst -619.573
gen 482	best -148.794	worst -694.654
gen 483	best -383.563	worst -961.8
gen 484	best -171.134	worst -613.764
gen 485	best -372.987	worst -833.027
gen 486	best -178.399	worst -721.2
gen 487	best -208.608	worst -663.938
gen 488	best -140.539	worst -709.567
gen 489	best -186.983	worst -562.87
gen 490	best -172.3	worst -863.298
gen 491	best -165.595	worst -614.447
gen 492	best -267.115	worst -784.288
gen 493	best -347.5	worst -1081.18
gen 494	best -109.255	worst -540.394
gen 495	best -400.122	worst -868.635
gen 496	best -193.436	worst -701.08
gen 497	best -263.539	worst -1000.36
gen 498	best -390.248	worst -851.955
gen 499	best -463.89	worst -1048.43
gen 500	best -340.23	worst -943.861
gen 501	best -228.375	worst -799.406
gen 502	best -179.77	worst -787.769
gen 503	best -336.502	worst -964.492
gen 504	best -375.45	worst -967.285
gen 505	best -372.638	worst -723.544
gen 506	best -400.483	worst -1057.02
gen 507	best -176.233	worst -828.973
gen 508	best -333.682	worst -883.625
gen 509	best -267.155	worst -1279.28
gen 510	best -64.1862	worst -793.504
gen 511	best -147.376	worst -719.007
gen 512	best -122.936	worst -622.485
gen 513	best -136.053	worst -612.077
gen 514	best -245.537	worst -778.597
gen 515	best -336.379	worst -665.499
gen 516	best -235.09	worst -817.693
gen 517	best -119.331	worst -714.962
gen 518	best -151.56	worst -600.009
gen 519	best -247.527	worst -807.622
gen 520	best -115.239	worst -683.312
gen 521	best -109.047	worst -690.075
gen 522	best -193.311	worst -820.291
gen 523	best -304.012	worst -1375.49
gen 524	best -132.255	worst -889.282
gen 525	best -152.109	worst -647.165
gen 526	best -300.812	worst -1090.83
gen 527	best -77.0227	worst -854.584
gen 528	best -290.256	worst -880
gen 529	best -255.786	worst -728.786
gen 530	best -48.1571	worst -709.77
gen 531	best -204.738	worst -952.969
gen 532	best -330.176	worst -809.837
gen 533	best -366.285	worst -993.021
gen 534	best -266.502	worst -1073.71
gen 535	best -170.238	worst -1179.09
gen 536	best -164.357	worst -821.68
gen 537	best -185.702	worst -904.79
gen 538	best -95.109	worst -826.733
gen 539	best -246.452	worst -940.511
gen 540	best -192.692	worst -792.433
gen 541	best -285.56	worst -857.395
gen 542	best -382.487	worst -1208.82
gen 543	best -225.3	worst -943.26
gen 544	best -556.123	worst -1386.68
gen 545	best -145.536	worst -661.506
gen 546	best -296.859	worst -1098.75
gen 547	best -315.336	worst -909.464
gen 548	best -239.272	worst -656.825
gen 549	best -132.295	worst -846.815
gen 550	best -247.073	worst -848.526
gen 551	best -116.568	worst -767.221
gen 552	best -335.07	worst -815.354
gen 553	best -244.604	worst -955.963
gen 554	best -169.523	worst -831.528
gen 555	best -511.523	worst -1256.5
gen 556	best -112.572	worst -757.345
gen 557	best -145.443	worst -717.618
gen 558	best -106.43	worst -748.412
gen 559	best -123.61	worst -671.098
gen 560	best -138.826	worst -847.605
gen 561	best -206.779	worst -726.402
gen 562	best -52.1562	worst -898.812
gen 563	best -101.046	worst -907.062
gen 564	best -104.997	worst -716.127
gen 565	best -57.0535	worst -786.052
gen 566	best -253.103	worst -836.97
gen 567	best -311.631	worst -896.58
gen 568	best -123.919	worst -687.31
gen 569	best -299.232	worst -693.269
gen 570	best -169.75	worst -720.465
gen 571	best -90.6374	worst -856.907
gen 572	best -242.73	worst -985.253
gen 573	best -455.986	worst -1326.61
gen 574	best -309.755	worst -906.783
gen 575	best -148.205	worst -730.392
gen 576	best -307.722	worst -1160.27
gen 577	best -169.831	worst -834.273
gen 578	best -114.503	worst -571.701
gen 579	best -203.262	worst -814.773
gen 580	best -110.335	worst -663.654
gen 581	best -218.962	worst -751.642
gen 582	best -160.597	worst -823.577
gen 583	best -240.53	worst -953.238
gen 584	best -181.803	worst -912.973
gen 585	best -210.518	worst -883.393
gen 586	best -167.017	worst -1015.99
gen 587	best -223.774	worst -781.707
gen 588	best -217.98	worst -1157.8
gen 589	best -137.369	worst -904.728
gen 590	best -122.828	worst -874.496
gen 591	best -293.782	worst -943.353
gen 592	best -160.814	worst -922.576
gen 593	best -465.859	worst -2375.4
gen 594	best -231.175	worst -965.649
gen 595	best -138.205	worst -1275.4
gen 596	best -152.362	worst -1059.23
gen 597	best -46.8553	worst -842.39
gen 598	best -207.742	worst -696.816
gen 599	best -136.246	worst -763.393
gen 600	best -220.838	worst -1082.79
gen 601	best -127.659	worst -827.99
gen 602	best -161.389	worst -1195.05
gen 603	best -198.489	worst -1345.69
gen 604	best -205.616	worst -1132.5
gen 605	best -485.676	worst -1353.06
gen 606	best -244.8	worst -1159.52
gen 607	best -192	worst -626.134
gen 608	best -233.188	worst -799.223
gen 609	best -331.975	worst -1277.41
gen 610	best -221.719	worst -1293.13
gen 611	best -129.97	worst -883.575
gen 612	best -182.403	worst -759.051
gen 613	best -209.823	worst -631.152
gen 614	best -287.828	worst -1303.91
gen 615	best -238.959	worst -1009.86
gen 616	best -167.111	worst -812.211
gen 617	best -231.949	worst -1295.63
gen 618	best -346.287	worst -805.885
gen 619	best -251.351	worst -787.073
gen 620	best -188.908	worst -737.517
gen 621	best -143.455	worst -902.422
gen 622	best -518.625	worst -940.543
gen 623	best -187.968	worst -531.625
gen 624	best -310.356	worst -1035.51
gen 625	best -199.935	worst -927.633
gen 626	best -209.463	worst -952.713
gen 627	best -210.092	worst -1144.35
gen 628	best -104.022	worst -561.364
gen 629	best -148.06	worst -841.144
gen 630	best -270.834	worst -949.209
gen 631	best -381.753	worst -1104.27
gen 632	best -228.319	worst -1016.75
gen 633	best -197.194	worst -518.593
gen 634	best -267.313	worst -1023.06
gen 635	best -115.088	worst -981.432
gen 636	best -158.007	worst -838.088
gen 637	best -241.625	worst -1090.7
gen 638	best -419.865	worst -1004.77
gen 639	best -443.587	worst -1178.59
gen 640	best -226.44	worst -1217.26
gen 641	best -223.322	worst -1209.09
gen 642	best -426.57	worst -1489.69
gen 643	best -275.453	worst -1203.1
gen 644	best -267.313	worst -1036.68
gen 645	best -225.695	worst -785.928
gen 646	best -306.141	worst -807.384
gen 647	best -75.8847	worst -1228.12
